userName,score,at,content
Pengguna Google,1,2025-08-17 06:29:07,"dear indomaret.. tolong lah dihapus moto satu jam sampai!!!! gedek saya bacanya karna tdk sesuai apa yg dijanjikan sekelas pt besar servis bad banget😡sedikit cerita untuk ibu muda banyak anak seperti saya tuh belanja online sprti ini sngat membantu,,promo selalu tdk sesuai dgn struk yg sudah kita beli,,saya belanja kemarin dianterin besok apaan satu jam sampai😡barang yg tdk ada katanya balik ke saldo dana klik tapi tetap ga ada,,sudah komplain ke deliverry man sudah komplen ke toko tetap sajah"
Pengguna Google,1,2025-06-05 06:24:52,"sumpah pelayanannya jelek banget, ganti no hp susah.. pesanan jam 11 sampai jam 13.00 belum sampai, status mentok di pembayaran berhasil, komplain lama banget NYESEL SENYESEL NYESELNYAAA PAKE APK INI !!!!"
Pengguna Google,1,2025-08-21 07:28:55,"Minta di update mulu aplikasinya, udah gitu kalo belum di update gak bisa dibuka aplikasinya ribet, gak kaya simerah cukup satu aplikasi mencakup semua vocher/member. disini kalo mau liat vocher harus beda aplikasi 🥴"
Pengguna Google,1,2025-07-18 15:58:30,"pesanan lelet diantar,suka ngebatalin sepihak, kalau gakmau ngantar mending tutup aja aplikasi nya,sangat buruk admin nya juga sama saja, mending Alfa gift dari pada inii"
Pengguna Google,1,2025-07-01 05:58:01,Cukup sekali gw pakai jasa kirim belanja ke rumah pakai aplikasi ini.. Enakan alfamagif ada fitur chat nya.. Jadi bisa chat toko langsung dan mengetahui kondisi paket
Pengguna Google,1,2025-09-11 06:19:40,"pesanan tidak dikirim sebagaimana jadwal nya. udah Berjam-jam tapi pesanan belum sampai juga, di chat wa dan Ig pun gak ada respon hhmm"
Pengguna Google,1,2025-07-27 01:54:39,parah pegawai indomaret. nunggu hampir 3 jam tiba tiba di batalkan. setelah saya cek langsung ke tokonya barangnya ready. jangan mempekerjakan kurir malas. kalo tidak bisa antar langsung konfirmasi agar pelanggan memilih opsi toko lain.
Pengguna Google,1,2025-08-06 00:18:01,Udah belanja beberapa kali.. sekali tadi malem barang nya kurang. terus anehnya ko dikirim lewat grab. udah komplain tadi gaada respon. parah bgt belanja hampir 100 ribu ada yang 49 ribu keju mozarela ga dikirim. udah bayar pake bca. mohon yah kalo gabisa anterin minimal kembaliin dana nya yangg 49 ribu
Pengguna Google,2,2025-06-11 10:18:15,"Aneh bgt nyebelin, pesen jam 2 siang,dtg nya malam, pdhl batas waktu nya sampe jam 3 di jam 4 aja blum diproses, mn ad yg g ramah, klakson sembarangan, pdhl bisa manggil, ini blm ap² lgsg klakson, kesan nya kaya ga sopan, tlg di perbaiki servis nya."
Pengguna Google,1,2025-08-03 07:44:48,"pesanan saya di cancel 2x dengan waktu yang sangat mepet dari estimasi tiba, dan gatau cancel karena apa. seharusnya dari awal bilang kalo gabisa jgn udh mepet baru d cancel. lu kira orang gak nungguin apa ya"
Pengguna Google,1,2025-07-04 00:36:20,"pelayanan terburuk,pesanan sudah di jadwalkan tapi tetap tidak di proses.. tidak ada yang bisa dihubungi terkait pesanan ataupun pembatalan pesanan tidak dikirim sesuai waktu yang dijadwalkan costumer"
Pengguna Google,1,2025-09-09 02:52:09,"lemot pol gak kaya sebelah ngacir aja ak kira wifiku masalah buat yoitub dan lain aman aja buat alfagift aman aja , emng dari dlu g beres"
Pengguna Google,1,2025-09-13 00:04:38,"aplikasi gembel, minta update terus, tp mau log in udh mau seminggu gak bisa masuk"
Pengguna Google,1,2025-10-08 10:38:53,aplikasi harus di-upgrade masa harga di aplikasi dan di store beda
Pengguna Google,5,2025-09-28 11:51:53,"memudahkan belanja, pemakaian aplikasinya juga mudah"
Pengguna Google,5,2025-10-17 08:40:08,sangat membantu buat yg ga bisa keluar belanja
Pengguna Google,1,2025-06-15 03:41:47,Pesan antar tidak jelas sudah diklik malah diarahkan jemput ditempat. hallooolo gak usah pake aplikasi kalau ujung nya jemput ditempat. masih jauh dech dengan tetangga sebelah
Pengguna Google,1,2025-10-26 12:41:17,"Kurir kebanyakan alasan, motor rusak lah, giliran refund LAMAAAAA...."
Pengguna Google,1,2025-09-09 05:51:31,pada saat event harbolnas eror terus. di perbaiki lagi ya
Pengguna Google,1,2025-06-22 11:40:19,"lebih bagus fitur aplikasi yg sebelum ini, kalau mau add on promo tebus murah lebih mudah dibawah keranjang banyak pilihan nya, jadi males pake ini kurang cuan, beralih ke merah aja, sorry 🙏🏻"
Pengguna Google,1,2025-08-10 10:37:26,ngapain ada aplikasi ini kalau gak bisa pesan antar udah pesan udah d bayar.10 menit kemudian pesanan d batal kan gak jelas gak da konpirmasi apa2 mengenai batal pesanan..padahal deket gak jauh
Pengguna Google,5,2025-09-13 15:20:33,"bagus, mudah digunakan dan praktik untuk berbelanja"
Pengguna Google,1,2025-10-02 16:31:21,kecewa setiap belanja online selalu di cancel tidak pernah dikirim
Pengguna Google,1,2025-08-17 05:44:57,"ini aplikasi gimana sih?? kalo waktu di butuhkan sulit di gunakan,giliran tidak di gunakan malah bagus .. aplikasi gajelas banget buatan Indomaret 👎🏽👎🏽"
Pengguna Google,1,2025-07-08 10:13:29,pesan delivery ngak bener...kacauu.. katanya express 1jam nyatanya sampe seharian ngak nyampe2... ngak sama alfagift... respon banget cs sama karyawan.. ada nomor wa yg bisa dihubungi.. ribettttt indomaret... blm bisa dipercaya utk delivery.... tobattt pesan delivery di indomaret sumpahhh.. yg mau instal aplikasi ini pleaser jgn..ngak ada untungnya malah bikin rugi
Pengguna Google,1,2025-08-25 03:56:01,"aplikasi lemot,waktu pengiriman pun ga sesuai bisa berjam jam walauoun udh pake pengiriman paling cepat mending gausah pake apk ini"
Pengguna Google,1,2025-06-05 09:23:45,"tiba2 barang yg sy order tertulis habis, tanpa konfirmasi lewat wa. refund 74rb juga tdk masuk. pas di klik diaplikasi nya masih bisa. tersedia loh. eh hari ini order dr jam 10 sampe skrg jam 16.21 barang tdk juga dikirim. seharusnya uninstall aja. merugikan. rating akan ku ubah jika kalian sudah mengirimkan orderan ku pada hari ini 5juni2025"
Pengguna Google,1,2025-10-19 14:05:00,dari awal instal sampai sekrng pengiriman selalu telat. udah GK ak info notif ad KLO mau sampe.mending GK usah aplikasi KLO jdinya ke gini.
Pengguna Google,5,2025-10-17 10:08:29,"sangat membantu untuk berbelanja, tidak perlu keluar rumah."
Pengguna Google,1,2025-07-27 02:27:43,"pilih pengiriman instan atau pengiriman yg terjadwal sama2 ga sesuai waktu. pasti telat, pernah beli jam 12 siang, dianter malem. coba dibenahi pengantarannya. saingannya si merah aja ga sampe sejam udah nyampe.."
Pengguna Google,1,2025-09-09 01:17:09,apk olshop paling sampah. tiap even angka kembar selalu aja gangguan👎👎
Pengguna Google,1,2025-09-09 04:58:30,"buruk sekali kwalitas aplikasinya, hari ini mau digunakan tdk bisa sama skali. Tolong segera diperbaiki, next kalau bagus saya beri bintang 5"
Pengguna Google,1,2025-08-06 01:51:41,promo bundling ribet bgt so sad padahal bisa menjangkau sampe ke pelosok tapi dari sistem nya waduh ga dulu deh. Mesti klik ini itu ga sesuai tagline! HANYA KLIK tolong perbaiki deh
Pengguna Google,5,2025-09-19 22:48:33,"nice, baik. kedepan ny lebih akurat lg soal barang yg stock ready, sma yg udh habis. 👍🏿"
Pengguna Google,5,2025-10-02 05:19:59,"Belanja lewat Klik Indomaret benar-benar memudahkan. Barang selalu diantar sesuai waktu yang dijanjikan, jadi tidak bikin khawatir. Gratis ongkirnya juga sering aktif, lumayan banget untuk mengurangi biaya. Pilihan produknya lengkap, dari barang kartonan sampai kebutuhan groceries sehari-hari semuanya tersedia. Praktis dan hemat waktu."
Pengguna Google,2,2025-10-22 00:39:14,tidak bisa login padahal sudah punya akun
Pengguna Google,5,2025-06-27 22:30:39,"cukup memuaskan dna membantu. kalaupun kadang ada keterlambatan pengiriman dari jam yang seharusnya, tapi setidaknya tidak barang jelas di antarkan di hari yang sama dan keterlambatan tidak terlalu jauh selisih waktunya."
Pengguna Google,1,2025-09-01 04:20:36,"payaahhh.. tiap beli galon diaplikasi selalu ketipu stok, di etalase galon ada stoknya bisa di checkout , giliran sudah di checkout , dapet w.a dari karyawan indo bilang stok kosong. Sudah 2 kali selalu begitu. gak gak lagi saya blanja di toko biru. lebih enak di toko merah kalo stok ada ya ada. kalo kosng ya di kosong di etlase nya. bdw toko Indo yg sayaa beli di Desa bandar agung terusan nunyai lampung tengah"
Pengguna Google,5,2025-07-30 11:50:35,"suka banget belanja di klik indomaret, banyak diskonnya, gratis ongkir dan 1 jam aja belanjaan sudah sampai."
Pengguna Google,1,2025-06-04 02:43:21,"pengirimannya lama, 2-3 jam baru diantar gak kek apk sebelah pengiriman kadang blm sampe 1 jam udah diantar padahal ada kurir khusus yg antar sedangkan si merah kdng langsung crew tokonya turun lapangan"
Pengguna Google,2,2025-06-19 06:42:18,"tiap belanja klo ada barang yg ga ada ga pernah ada konfirmasi dari pihak toko atau aplikasinya,, tiba"" ada uang aja ternyata ada barang yg ga ada,padahal barang yg ga ada nya yg d butuhin bgt,, tau gt ga usah pesen mending cari d yg lain"
Pengguna Google,1,2025-06-06 07:00:21,"aplikasi ga jelas, pesan kapan di kirim kapan, ketipu promo bayar 1jam pasti sampai, nyatanya besoknya baru di proses, komplain lewat aplikasi ga ada yg respon, di email cuma minta maaf"
Pengguna Google,4,2025-08-05 02:24:01,sebaiknya item-item yang lagi kosong dibikin warna transparan saja biar langsung ketahuan tanpa perlu repot ngeklik dulu. trims...
Pengguna Google,2,2025-10-18 08:13:44,pengiriman agak lama trlalu sering harus update
Pengguna Google,5,2025-09-24 09:51:28,wahh harganya banyak promo Dan cepat pengantarannya.
Pengguna Google,5,2025-07-28 05:41:13,"Klik Indomaret emang andalan buat belanja sehari hari, Sekali klik, belanjaan langsung meluncur dalam sejam. Gratis ongkir juga"
Pengguna Google,5,2025-09-24 10:05:05,aplikasinya bagus bisa belanja tanpa datang ke toko
Pengguna Google,1,2025-10-17 08:10:44,"barang selalu ada yg kosong. tidak percaya lagi saya. belum lagi pengantaran lelet, pasti sampai 1 jam? cuih"
Pengguna Google,1,2025-08-05 13:42:11,pengiriman lama banget udah 2 jam nunggu ngga di kirim² masih di proses harusnya ada fiktur chat toko biar jelas masa gini amat kalah sama toko sebelah kecewa deh lama² blanja di sini.
Pengguna Google,5,2025-09-27 06:49:39,"Tergiur sama free ongkir nya ehh malah keterusan pake klik Indomaret, recommended poll"
Pengguna Google,3,2025-07-25 01:58:42,"toko lebih sering cancel pesanan apalagi kalau pesan gas LPG, dengan alasan ban pecah, kurir banyak orderan, selain itu instan tidak datang dengan instan tapi butuh waktu Berjam jam untuk sampai"
Pengguna Google,1,2025-06-05 15:09:19,"kecewa bgt, saya beli jam 4 dan di estimasi bakal sampai jam 6, sampai jam 10 malam ga ada kemajuan progres di apk nya, padahal udah bayar, udah lapor cs juga di gubris ga di pedulikan, gausah ciptakan apk yg kayak gini kalau ga niat ngurus customer"
Pengguna Google,1,2025-08-11 07:29:45,tolong dah Indomaret ada tulisan parkir gratis tetapi ada tukang parkir udh kalo mau keluar harus nunggu tukang parkir nya juga itu kan mengganggu banget
Pengguna Google,1,2025-06-28 06:16:48,"pelayanan sangat buruk, instan 1jam nyatanya sampai lewat hari ga dikirim""...minta nomer toko tapi bilangnya ga ada, kurir juga ga bisa dihubungi katanya ga kedaftar...minta refund tapi harus nunggu sebulan...udah ke tetangga aja"
Pengguna Google,5,2025-07-22 04:00:27,"Aku udah pake klik indomaret hampir setahun, yang aku suka dari apk ini tuh, semua barang tersedia pokoknya lengkap banget mana gratis ongkir lagi terus dikirimnya nga lama 1 jam udah sampai, the best sihhh 👌👌"
Pengguna Google,1,2025-10-19 11:28:37,"Aku ganti ulasan dari bintang 5 ke bintang 1. Tagline-nya 1 jam sampai itu sepertinya harus diberlakukan dengan seksama oleh semua outlet, apa gunanya di aplikasi terpampang besar tulisan SATU JAM SAMPAI kalo nyatanya pesan pagi belum diantar juga hingga malam tanpa konfirmasi apapun baik dr kurir atau outletnya. Harusnya ada pembaruan aplikasi untuk ditambahkan sistem auto cancel apabila sampai 1 jam pesanan belum diantar. Kalau seperti ini dibiarkan sangat merugikan pelanggan."
Pengguna Google,2,2025-07-20 01:01:06,"dari pertama download baru bisa belanja 1x, kesini nya setiap mau belanja pasti lagi perbaikan. udah 1 minggu perbaikan, sampai sekarang masih sama aja belum bisa"
Pengguna Google,1,2025-07-22 03:27:22,percuma ada apk klo beda sm kita dtng k tokonya. g kaya apk sebelah kita blj online atau kita blnja lngsung harganya sama & barang yg kosong itu klo d apk keterangannya kosong . klo indomart beda jauhh jir di apk nya ready kita dtng k tokonya trnyata tdk . trus hrganya d apk lebih murah kita dtng lngsung ehhh bedanya 5 rb. apk sebelah itu tdk tipu² di apk nya segitu kita k tokonya pun segitu. tolong dong samain hrga nya jngn kek gini kek nipu .
Pengguna Google,3,2025-06-11 01:48:17,gak asik . point indomaret batu. gak bisa digunakan . gak kayak alfimart point auto bisa dipake . walau receh namun ibu2 seneng dapet cashback point yg bisa jadi rupiah utk kurangin harga barang .
Pengguna Google,1,2025-08-08 12:30:45,"Tidak bisa dipesan pakai aplikasinya, selalu yang dipermasalahkan alamatnya terus. Padahal sudah benar diinput alamatnya di aplikasinya."
Pengguna Google,5,2025-07-28 05:47:21,"Belanja yang aman & nyaman cuma di klik indomaret semuanya ada, mulai dari barang kartonan sampai groceries (kebutuhan sehari-hari) dan juga gratis ongkir"
Pengguna Google,2,2025-08-17 11:56:17,"awalnya oke aja pesan di klik Indomaret gak pernah telat, cuma kali ini kurir ada kendala. pesanan ku di cancel tapi uang gak kembali"""
Pengguna Google,1,2025-09-03 03:54:46,Barang kurang update dengan yang di toko
Pengguna Google,1,2025-06-30 04:46:37,"Semenjak upgrade klik yg baru, malah lebih parah dari yg sebelumnya, mana gak bisa tebus murah lagi lewat klik, aplikasi sering eror, gak bisa login. Padahal udah install uninstall"
Pengguna Google,3,2025-07-23 09:46:10,kenapa kalo saya belanja di klik indomaret barang selalu ada yg kurang ya jadi malu sendiri takut dikira saya bohong emng se sering itu sya belnja di indomaret tpi sayang barang selalu ada aja yg kurang kadang respon dri kryawan juga kurng baik pernah juga wa saya di Read doang hmmm
Pengguna Google,1,2025-09-23 14:01:28,pelayanan jelek jangan pake klik Indomaret pesanan Berjam jam CS Lelet akhirnya pesenan di ambil sendiri setalah cari2 Indomaret nya kalo ga ketmu kan rugi di tambahan PEMBOHONG KURIR DI PALSUKAN FOTO DI PALSUKAN OMG PELAYANAN MACAM APA
Pengguna Google,5,2025-09-24 06:56:53,belanja jadi mudah dan tidak perlu keluar rumah😊❤️
Pengguna Google,1,2025-08-12 12:55:28,saya gatau ini beneran tapi saya sepertinya tertipu ya??? yang mengirim itu lebih dari 2 jam tidak sampai. sangat sangat tidak bertanggungjawab. saya tidak menyarankan aplikasi ini.
Pengguna Google,3,2025-08-14 07:28:08,Mau masukin info rekening bank gak bisa krn otp di kirim melalui WhatsApp Mesengger sedang kan yg saya pakai WhatsApp Business yg terinstall di hp Mohon untuk di perbaiki lagi dgn menambah option otp di kirim melalui sms atau email 🙏
Pengguna Google,1,2025-08-09 00:52:03,beli indomie sama susu dancow aja dibatalkan. uang kembali ke saldo klik tp ga bisa diaktifkan sampai berkali2 coba. kalo sdh bisa trannsfer pembayaran trus barang ga ada yg salah itu sistem anda
Pengguna Google,2,2025-08-01 04:35:01,Kalau mau beli galon le minerale di klik Indomaret pasti tulisannya produk tidak tersedia padahal di depan Indomaret nya jelas-jelas ada. Aneh sekali
Pengguna Google,3,2025-08-04 05:41:30,"apknya kurang worth it masak 1bln sekali disuruh update apk, kalok nggak diupdate nggak bisa dibuka jujur buat yg memory internalnya terbatas apknya merepotkan bgt sih, tp selebihnya utk promo & barangnya ok bgt, tolong deh jgn sering2 suruh update, dijam2 rawan juga jgn sering bug susah dibuka, hari ini mau dipake dari jam 12 siang td bug terus nggak bisa buka apknya"
Pengguna Google,1,2025-08-11 12:10:58,males sekarang setelah diperbarui malah suka error gabisa pencarian produk. sorry bintang 1 sangking keselnya sama klik indomaret yang sekarang.
Pengguna Google,2,2025-08-18 11:23:44,selalu order pakai pengiriman instan tapi sampainya 2-3jam malah kadang lewat sekali. kurirnya tolong di perbaiki
Pengguna Google,5,2025-08-24 03:25:28,"indomart dirumah gw jauh bgt yaampun mau beli kbutuhan susah untung ada aplikasinya jdi bisa mudah belanja online, mana datengnya sat set gapake lama lope skebon pokonya🫰🏻"
Pengguna Google,2,2025-08-08 14:38:37,"Mohon diperbaiki lagi untuk aplikasinya , karena sering eror disaat mendesak ingin pesan pasti eror . terimakasih"
Pengguna Google,1,2025-08-24 07:55:15,"pesanan dibatalin tapi pengembalian dana ke saldo klik, mana pas mau diaktivasi juga gak bisa, padahal lumayan loh dananya 🙃"
Pengguna Google,2,2025-08-10 03:51:29,"walau belanja banyak tetep gak ada kantong belanja.. di minimarket sebelah A*** lebih enak dapet kertas belanja, ada promo tebus murah, dan promo flush out."
Pengguna Google,1,2025-08-24 08:11:07,"pengiriman melebihi waktu yg terpilih, SELALU!! nggak pernah tepat waktu! lebih baik pesan di alfagift"
Pengguna Google,1,2025-08-02 15:03:09,"saya bayar belanja saya sebesar 159.600, uang sudah terpotong tapi tidak diproses. pas saya cek belanja saya sebesar 154.600. artinya saya kelebihan bayar. karena saya butuh belanjaan cepat saya transfer ulang sbeesar 154.600. tapi uang yg saya transfer pertama tak kunjung ad kejelasan. saya sudah mengajukan komplain tapi tidak di gubris. bagaimana ini?"
